r1,r2,r3,r4,r5,r6,r7,r8,r9,label
1.155598,0.813988,0.804559,1.419675,0.988416,1.235676,0.31192,0.350089,1.011719,Square
1.186853,0.817918,0.833577,1.451067,1.019145,1.211024,0.301936,0.370526,0.981214,Square
1.184734,0.777201,0.839023,1.524359,1.079544,1.237452,0.316918,0.339252,0.926317,Square
1.259627,0.785462,0.858133,1.603676,1.09252,1.216844,0.313157,0.351787,0.915315,Square
1.182456,0.786812,0.828961,1.502844,1.053569,1.237798,0.307614,0.366437,0.949155,Square
1.184144,0.806106,0.837529,1.468968,1.038981,1.216815,0.313883,0.350222,0.962481,Square
1.203842,0.796426,0.835339,1.511556,1.04886,1.225667,0.316223,0.358973,0.953416,Square
1.145802,0.798216,0.835311,1.435454,1.046473,1.224345,0.273757,0.422759,0.955591,Square
1.215804,0.777858,0.855279,1.563015,1.09953,1.224637,0.315449,0.342539,0.909479,Square
1.235038,0.795239,0.855441,1.553041,1.075704,1.211622,0.308827,0.371806,0.929624,Square
1.197453,0.791981,0.827,1.511972,1.044217,1.235345,0.313751,0.358972,0.957656,Square
1.213755,0.788876,0.826053,1.538587,1.047126,1.238444,0.295284,0.390866,0.954995,Square
1.164873,0.81415,0.817873,1.430785,1.004573,1.225473,0.300909,0.375844,0.995448,Square
1.204633,0.804921,0.847058,1.496586,1.05235,1.210669,0.320638,0.342881,0.950254,Square
1.180233,0.804291,0.82881,1.46742,1.030485,1.224664,0.3083,0.370474,0.970417,Square
1.183005,0.807547,0.833957,1.464936,1.032705,1.218395,0.311287,0.367738,0.968331,Square
1.144327,0.828277,0.821393,1.381576,0.991689,1.212364,0.302278,0.378975,1.00838,Square
1.220099,0.779181,0.836981,1.565873,1.07418,1.2375,0.319611,0.342655,0.930943,Square
1.210373,0.771278,0.856991,1.569308,1.11113,1.228298,0.321071,0.331925,0.899984,Square
1.171308,0.788801,0.834018,1.484921,1.057323,1.232423,0.31315,0.356942,0.945785,Square
1.142124,0.788882,0.807563,1.447776,1.023681,1.252783,0.309304,0.35915,0.976867,Square
1.200508,0.805922,0.815008,1.489609,1.011275,1.23386,0.283697,0.386928,0.988851,Square
1.203346,0.794263,0.8346,1.515047,1.050785,1.22785,0.308741,0.35275,0.951669,Square
1.083772,0.825609,0.820666,1.312693,0.994013,1.214864,0.271271,0.3977,1.006023,Square
1.136648,0.81966,0.819678,1.386731,1.000022,1.220005,0.293295,0.379821,0.999978,Square
1.203811,0.787671,0.840396,1.528317,1.066938,1.228451,0.301815,0.370364,0.937262,Square
1.13587,0.821011,0.827253,1.383501,1.007603,1.213398,0.271777,0.391319,0.992455,Square
1.125705,0.786969,0.843853,1.430431,1.072281,1.226375,0.310522,0.351248,0.932591,Square
1.135736,0.79046,0.818278,1.436804,1.035193,1.243211,0.304392,0.366756,0.966004,Square
1.157358,0.773815,0.868114,1.495653,1.121862,1.218079,0.32462,0.331634,0.891375,Square
1.154634,0.814051,0.837512,1.418381,1.028821,1.210974,0.30199,0.365022,0.971987,Square
1.134966,0.785911,0.852045,1.44414,1.08415,1.221034,0.319046,0.342867,0.922381,Square
1.127015,0.782392,0.831491,1.440475,1.062755,1.239248,0.298661,0.36466,0.94095,Square
1.20563,0.812894,0.843541,1.483134,1.037701,1.207412,0.301021,0.37464,0.963668,Square
1.121396,0.778992,0.812877,1.439548,1.043498,1.256385,0.305425,0.359567,0.958315,Square
1.146901,0.774183,0.843133,1.481434,1.089062,1.236616,0.313296,0.345065,0.918222,Square
1.144028,0.799754,0.832346,1.430475,1.040753,1.225415,0.304712,0.364377,0.960843,Square
1.138277,0.783067,0.845625,1.453613,1.079888,1.227979,0.314996,0.341445,0.926022,Square
1.161055,0.783241,0.842526,1.482371,1.075691,1.230189,0.311541,0.361222,0.929635,Square
1.17519,0.777526,0.860166,1.511448,1.106286,1.221231,0.318281,0.339115,0.903925,Square
1.127398,0.809207,0.833189,1.393214,1.029637,1.217733,0.300278,0.3638,0.971217,Square
1.126816,0.777976,0.868923,1.448395,1.116902,1.214404,0.317175,0.341675,0.895334,Square
1.085551,0.791964,0.841766,1.370707,1.062884,1.224192,0.298144,0.364039,0.940836,Square
1.216268,0.789252,0.825724,1.541038,1.04621,1.238408,0.307018,0.356042,0.955831,Square
1.116897,0.78748,0.818218,1.418318,1.039034,1.245564,0.323982,0.33801,0.962433,Square
1.150931,0.773781,0.849228,1.487413,1.097506,1.232279,0.311465,0.360737,0.911157,Square
1.102543,0.793174,0.83217,1.39004,1.049165,1.230509,0.306587,0.35881,0.953139,Square
1.163736,0.794904,0.814851,1.463994,1.025093,1.242425,0.285593,0.381181,0.975521,Square
1.082478,0.788244,0.817654,1.373279,1.037311,1.245409,0.32061,0.34795,0.964031,Square
1.153916,0.799741,0.838723,1.442861,1.048743,1.220655,0.306711,0.353616,0.953523,Square
1.167598,0.818253,0.817851,1.426941,0.999509,1.222417,0.29862,0.368496,1.000492,Square
1.200198,0.794077,0.806555,1.511437,1.015713,1.249507,0.2916,0.390598,0.98453,Square
1.152727,0.805078,0.805178,1.431821,1.000125,1.242039,0.312469,0.34938,0.999875,Square
1.205535,0.777988,0.81794,1.549556,1.051354,1.25319,0.306277,0.369148,0.951155,Square
1.054911,0.787061,0.838689,1.340317,1.065596,1.230201,0.292794,0.375399,0.938442,Square
1.194212,0.799393,0.822824,1.493897,1.02931,1.232881,0.304356,0.362823,0.971524,Square
1.208086,0.815036,0.820979,1.482249,1.007292,1.222483,0.301432,0.363664,0.992761,Square
1.161485,0.811805,0.793861,1.430744,0.977897,1.245589,0.30804,0.358643,1.022603,Square
1.166176,0.813284,0.801532,1.43391,0.98555,1.238532,0.301797,0.365669,1.014662,Square
1.215134,0.793622,0.821075,1.531124,1.034592,1.238622,0.305329,0.357741,0.966565,Square
1.214386,0.799622,0.851056,1.5187,1.064322,1.211623,0.313819,0.334631,0.939565,Square
1.221654,0.782577,0.861556,1.561066,1.100922,1.216447,0.320294,0.327015,0.90833,Square
1.1536,0.804494,0.844991,1.433945,1.050338,1.212499,0.310513,0.350851,0.952074,Square
1.172457,0.828114,0.821505,1.415816,0.992018,1.212401,0.293974,0.367031,1.008046,Square
1.146259,0.801191,0.818713,1.430693,1.021871,1.234641,0.316351,0.357452,0.978597,Square
1.138887,0.799153,0.817843,1.425116,1.023387,1.236861,0.307631,0.371985,0.977147,Square
1.1617,0.817232,0.847503,1.421505,1.03704,1.201392,0.299154,0.376663,0.964283,Square
1.199986,0.78788,0.84093,1.523057,1.067332,1.227891,0.301087,0.368003,0.936916,Square
1.152207,0.808081,0.831118,1.425856,1.028508,1.220108,0.318744,0.352903,0.972282,Square
1.170551,0.801169,0.830137,1.461055,1.036158,1.226012,0.319952,0.355119,0.965104,Square
1.143647,0.801722,0.84377,1.426488,1.052447,1.215442,0.326585,0.336726,0.950167,Square
1.125879,0.788196,0.851924,1.428425,1.080853,1.219423,0.318722,0.337037,0.925195,Square
1.159135,0.815673,0.835236,1.421078,1.023984,1.211453,0.309369,0.361329,0.976578,Square
1.159037,0.785131,0.849918,1.476234,1.082518,1.223205,0.31842,0.34377,0.923772,Square
1.184011,0.802611,0.849482,1.475199,1.058398,1.210586,0.296581,0.365054,0.944824,Square
1.156686,0.800272,0.811683,1.445367,1.01426,1.24073,0.296962,0.378877,0.985941,Square
1.134514,0.806326,0.845223,1.407016,1.04824,1.210984,0.317845,0.345671,0.95398,Square
1.102624,0.825941,0.830734,1.334991,1.005803,1.207237,0.25615,0.428237,0.994231,Square
1.159185,0.808949,0.842023,1.432952,1.040886,1.211407,0.311436,0.345307,0.96072,Square
1.129333,0.795734,0.847751,1.419235,1.065371,1.216926,0.306024,0.352949,0.93864,Square
1.206949,0.821463,0.868094,1.469268,1.056766,1.183742,0.31599,0.34935,0.946283,Square
1.100906,0.798833,0.809498,1.378142,1.013351,1.243525,0.307556,0.356087,0.986825,Square
1.213573,0.807193,0.840473,1.503447,1.041228,1.213838,0.305672,0.363218,0.960404,Square
1.171923,0.804295,0.842964,1.457081,1.048078,1.214138,0.318391,0.33071,0.954127,Square
1.192625,0.773277,0.835411,1.542299,1.080351,1.243249,0.302058,0.359495,0.925625,Square
1.106131,0.853513,0.809802,1.295974,0.948786,1.202418,0.251692,0.440875,1.053978,Square
1.088997,0.782416,0.84155,1.391838,1.075578,1.231552,0.304822,0.377484,0.929732,Square
1.18976,0.759498,0.836483,1.566507,1.101362,1.253148,0.314996,0.336576,0.907967,Square
1.150396,0.823563,0.803879,1.396852,0.9761,1.228922,0.295466,0.39771,1.024485,Square
1.162972,0.802507,0.824404,1.449173,1.027285,1.229324,0.291091,0.396273,0.97344,Square
1.153157,0.811972,0.811725,1.420193,0.999696,1.231757,0.320317,0.350396,1.000304,Square
1.151635,0.826877,0.831172,1.392751,1.005194,1.206236,0.2932,0.372442,0.994833,Square
1.164672,0.808493,0.804975,1.440547,0.995648,1.239566,0.291366,0.408209,1.004371,Square
1.094076,0.823139,0.825468,1.329151,1.00283,1.213146,0.245515,0.471944,0.997178,Square
1.170333,0.806968,0.833297,1.450285,1.032627,1.219316,0.324858,0.335361,0.968404,Square
1.163926,0.799566,0.826758,1.455698,1.034009,1.229768,0.311005,0.366625,0.96711,Square
1.167699,0.795812,0.827971,1.467305,1.040411,1.231692,0.311321,0.364808,0.961159,Square
1.149717,0.805379,0.808439,1.427547,1.0038,1.239297,0.299474,0.375016,0.996215,Square
1.095494,0.838177,0.830923,1.306997,0.991345,1.198251,0.281873,0.396021,1.00873,Square
1.177049,0.798973,0.812396,1.473203,1.0168,1.241181,0.301264,0.369669,0.983477,Square
1.181246,0.795868,0.843773,1.484224,1.060192,1.219779,0.312676,0.346369,0.943225,Square
1.130705,0.808493,0.841515,1.398533,1.040844,1.212115,0.308923,0.344398,0.960758,Square
1.138411,0.818935,0.810315,1.390111,0.989474,1.227559,0.310464,0.379295,1.010638,Square
1.135576,0.814332,0.829668,1.394488,1.018833,1.216545,0.30215,0.366991,0.981515,Square
1.180523,0.806555,0.805598,1.463662,0.998813,1.240578,0.306087,0.36487,1.001188,Square
1.174565,0.798947,0.825772,1.470142,1.033576,1.230982,0.302832,0.371376,0.967515,Square
1.168152,0.774375,0.827591,1.50851,1.068722,1.248466,0.304853,0.355774,0.935697,Square
1.172927,0.777686,0.80034,1.508228,1.02913,1.267407,0.307785,0.337666,0.971695,Square
1.170285,0.819652,0.819652,1.427782,1.0,1.220029,0.312727,0.352616,1.0,Square
1.156973,0.791277,0.843821,1.462158,1.066404,1.223168,0.314797,0.352039,0.937731,Square
1.227778,0.794619,0.816686,1.545115,1.02777,1.24123,0.294257,0.380521,0.972981,Square
1.132258,0.818497,0.826209,1.383338,1.009422,1.216023,0.312153,0.357015,0.990666,Square
1.140815,0.788155,0.816789,1.447449,1.03633,1.246149,0.312014,0.356925,0.964944,Square
1.172742,0.769639,0.856399,1.523757,1.112729,1.229984,0.312849,0.343947,0.898691,Square
1.207984,0.809419,0.830352,1.492409,1.025862,1.219683,0.298206,0.373572,0.97479,Square
1.180525,0.819211,0.855042,1.441051,1.043739,1.194563,0.309783,0.364599,0.958094,Square
1.100903,0.807339,0.829153,1.36362,1.027021,1.222126,0.281803,0.375845,0.97369,Square
1.188153,0.797006,0.852932,1.490771,1.070171,1.212167,0.316371,0.339839,0.934431,Square
1.124653,0.794608,0.824939,1.415356,1.03817,1.234913,0.308376,0.368347,0.963233,Square
1.171943,0.818818,0.812596,1.431261,0.992401,1.22593,0.303413,0.363683,1.007657,Square
1.171325,0.809559,0.859416,1.446867,1.061585,1.19834,0.321483,0.333212,0.941987,Square
1.144224,0.810183,0.832466,1.412304,1.027504,1.217546,0.304007,0.365227,0.973232,Square
1.155928,0.811187,0.842344,1.424983,1.038408,1.209533,0.302485,0.366536,0.963012,Square
1.116718,0.807604,0.793987,1.382755,0.98314,1.248758,0.25965,0.434372,1.017149,Square
1.157625,0.813919,0.850335,1.422284,1.044741,1.201739,0.314466,0.357926,0.957175,Square
1.237542,0.811727,0.803012,1.52458,0.989264,1.23859,0.289838,0.373237,1.010852,Square
1.172714,0.806746,0.80532,1.453635,0.998232,1.240644,0.321185,0.330296,1.001771,Square
1.232977,0.79138,0.834299,1.558009,1.054234,1.230255,0.306427,0.350481,0.948556,Square
1.111827,0.780625,0.853795,1.424278,1.093733,1.223675,0.31229,0.344978,0.9143,Square
1.184312,0.805088,0.833506,1.471034,1.035298,1.220559,0.309233,0.377338,0.965906,Square
1.144216,0.810987,0.833794,1.410893,1.028122,1.215967,0.291248,0.378623,0.972647,Square
1.16852,0.809016,0.843841,1.444372,1.043046,1.210026,0.298063,0.375106,0.95873,Square
1.215414,0.799922,0.820816,1.519416,1.026121,1.234006,0.299535,0.367642,0.974544,Square
1.280762,0.837301,0.812704,1.529631,0.970623,1.212117,0.302446,0.375696,1.030266,Square
1.242258,0.802462,0.817585,1.548059,1.018846,1.234532,0.303063,0.360573,0.981503,Square
1.158847,0.806385,0.841371,1.43709,1.043386,1.213772,0.292945,0.374722,0.958418,Square
1.137255,0.798067,0.872181,1.425011,1.092867,1.197426,0.288165,0.376181,0.915024,Square
1.110442,0.814508,0.807235,1.363328,0.99107,1.233241,0.295809,0.395311,1.00901,Square
1.117626,0.783385,0.814407,1.426663,1.0396,1.251728,0.309118,0.365587,0.961908,Square
1.137288,0.794477,0.815508,1.431494,1.026472,1.242248,0.310164,0.384294,0.974211,Square
1.205824,0.813745,0.843154,1.48182,1.036139,1.207074,0.308943,0.349688,0.965121,Square
1.151858,0.824886,0.829878,1.396385,1.006053,1.208632,0.300406,0.373918,0.993984,Square
1.133884,0.826801,0.810546,1.371411,0.98034,1.221488,0.293685,0.393832,1.020055,Square
1.152441,0.810698,0.813655,1.421542,1.003647,1.23126,0.301557,0.372617,0.996366,Square
1.107395,0.817281,0.808449,1.354974,0.989193,1.230217,0.318171,0.358032,1.010925,Square
1.180509,0.809418,0.79067,1.458467,0.976838,1.249932,0.298377,0.395477,1.023711,Square
1.169194,0.805049,0.840942,1.452326,1.044584,1.215073,0.315793,0.346905,0.957319,Square
1.140701,0.818667,0.843648,1.393364,1.030514,1.203141,0.31419,0.358653,0.97039,Square
1.172271,0.793173,0.810408,1.477952,1.021729,1.247209,0.301462,0.389765,0.978733,Square
1.212615,0.795308,0.826803,1.52471,1.0396,1.232961,0.314928,0.331305,0.961908,Square
1.164933,0.822066,0.795284,1.41708,0.967422,1.236591,0.311722,0.358953,1.033675,Square
1.16511,0.820623,0.821864,1.419788,1.001513,1.217666,0.290403,0.39448,0.99849,Square
1.208015,0.799682,0.833835,1.510619,1.042708,1.224352,0.299112,0.391272,0.959041,Square
1.124583,0.794988,0.826976,1.414591,1.040237,1.233073,0.306331,0.359925,0.961319,Square
1.123572,0.798796,0.845619,1.406582,1.058616,1.216238,0.321707,0.356879,0.944629,Square
1.128643,0.809752,0.824613,1.393814,1.018353,1.223717,0.30645,0.374332,0.981978,Square
1.144392,0.807345,0.838897,1.417475,1.039081,1.214888,0.305438,0.373965,0.962388,Square
1.162664,0.808538,0.831474,1.437982,1.028366,1.219503,0.296461,0.377516,0.972416,Square
1.153466,0.792457,0.813897,1.455557,1.027055,1.245055,0.313157,0.339911,0.973658,Square
1.169109,0.79413,0.838245,1.472188,1.055551,1.225209,0.314459,0.339674,0.947373,Square
1.172433,0.794444,0.805575,1.47579,1.01401,1.249985,0.3033,0.364986,0.986183,Square
1.193249,0.79147,0.802971,1.507637,1.014532,1.254358,0.320567,0.343084,0.985677,Square
1.198561,0.783263,0.844404,1.530215,1.07806,1.228753,0.315197,0.346542,0.927592,Square
1.226616,0.788203,0.823662,1.556218,1.044987,1.240799,0.307051,0.357952,0.95695,Square
1.112918,0.783741,0.835225,1.420008,1.06569,1.235357,0.314937,0.361214,0.938359,Square
1.131988,0.778891,0.817529,1.453333,1.049606,1.252803,0.307352,0.404903,0.952738,Square
1.120052,0.810503,0.844973,1.381923,1.042529,1.208112,0.303594,0.374892,0.959206,Square
1.057207,0.789002,0.820851,1.33993,1.040367,1.242349,0.292517,0.384004,0.961199,Square
1.123506,0.788845,0.836739,1.424242,1.060714,1.230328,0.315683,0.351082,0.942761,Square
1.120658,0.812899,0.825637,1.378594,1.015669,1.220602,0.302004,0.364981,0.984572,Square
1.080604,0.840326,0.83223,1.285934,0.990366,1.195774,0.262381,0.425762,1.009728,Square
1.122105,0.801649,0.83967,1.399746,1.047429,1.218532,0.306198,0.374211,0.954719,Square
1.118488,0.792605,0.82964,1.411153,1.046725,1.232859,0.298087,0.377716,0.955361,Square
1.07246,0.826678,0.846785,1.297314,1.024323,1.195127,0.257299,0.43344,0.976255,Square
1.125698,0.807749,0.847631,1.393624,1.049375,1.208182,0.300101,0.382369,0.952948,Square
1.122387,0.795622,0.833797,1.410703,1.047981,1.227431,0.303668,0.386851,0.954216,Square
1.107963,0.796474,0.823894,1.391086,1.034428,1.234287,0.299134,0.407786,0.966718,Square
1.116107,0.80377,0.830549,1.388591,1.033317,1.223751,0.287991,0.400067,0.967757,Square
1.134864,0.77878,0.8317,1.457233,1.067952,1.241866,0.309251,0.365494,0.936371,Square
1.200958,0.806226,0.807103,1.489605,1.001089,1.239673,0.28887,0.378631,0.998913,Square
1.177097,0.821193,0.829241,1.433399,1.0098,1.211803,0.286054,0.406007,0.990295,Square
1.073373,0.796493,0.829467,1.347624,1.041399,1.230043,0.26507,0.409428,0.960246,Square
1.147076,0.809008,0.848182,1.417879,1.048422,1.206862,0.299286,0.380196,0.953814,Square
1.106568,0.78671,0.840348,1.406578,1.068181,1.229212,0.325301,0.337349,0.936171,Square
1.133183,0.797508,0.833478,1.420904,1.045102,1.226252,0.306565,0.375362,0.956844,Square
1.16528,0.791483,0.861863,1.472274,1.088921,1.209668,0.311455,0.361817,0.91834,Square
1.137778,0.83855,0.800478,1.35684,0.954597,1.220235,0.284198,0.374845,1.047562,Square
1.076196,0.790703,0.824104,1.361063,1.042243,1.238538,0.296374,0.367607,0.959469,Square
1.237951,0.833035,0.811017,1.486073,0.973568,1.216507,0.291545,0.381491,1.027149,Square
1.171535,0.792715,0.83775,1.477876,1.056811,1.226643,0.307547,0.362674,0.946243,Square
1.079066,0.840222,0.862364,1.284263,1.026353,1.174684,0.229987,0.49258,0.974324,Square
1.202698,0.797265,0.825695,1.508529,1.035659,1.232316,0.280904,0.402627,0.965568,Square
1.174018,0.814854,0.815647,1.440772,1.000973,1.226617,0.282014,0.39824,0.999028,Square
1.095256,0.809123,0.804329,1.353634,0.994076,1.239578,0.295147,0.376733,1.00596,Square
1.165849,0.80737,0.797148,1.444008,0.987339,1.246481,0.288336,0.397742,1.012823,Square
1.15615,0.772592,0.863658,1.496456,1.117871,1.222307,0.31513,0.343728,0.894558,Square
1.165121,0.804004,0.804004,1.449149,1.0,1.243776,0.300827,0.37187,1.0,Square
1.148799,0.791785,0.821061,1.450898,1.036975,1.240044,0.315961,0.368143,0.964343,Square
1.14498,0.78439,0.832716,1.459707,1.06161,1.236777,0.288978,0.383129,0.941965,Square
1.16926,0.806211,0.793713,1.450315,0.984497,1.25006,0.310185,0.363803,1.015747,Square
1.157922,0.806033,0.826951,1.436569,1.025952,1.224751,0.32392,0.341805,0.974704,Square
1.189542,0.828694,0.819885,1.435441,0.989369,1.213166,0.302986,0.379295,1.010745,Square
1.176312,0.798625,0.824137,1.472922,1.031945,1.232467,0.304751,0.374808,0.969044,Square
1.107332,0.775355,0.851897,1.428161,1.098718,1.229066,0.331203,0.329452,0.910151,Square
1.097312,0.768469,0.86752,1.427918,1.128893,1.222502,0.341909,0.310153,0.885823,Square
1.11976,0.771486,0.810748,1.451433,1.050891,1.264035,0.310208,0.359182,0.951573,Square
1.215559,0.827501,0.809744,1.468953,0.978542,1.221564,0.286056,0.380234,1.021929,Square
1.221753,0.804353,0.78658,1.518927,0.977904,1.257124,0.298125,0.376606,1.022595,Square
1.220805,0.810982,0.831353,1.505342,1.02512,1.217778,0.297628,0.385713,0.975496,Square
1.165669,0.790913,0.834615,1.473827,1.055255,1.230369,0.301488,0.375015,0.947638,Square
1.085188,0.815559,0.842521,1.330606,1.033059,1.206214,0.273592,0.413541,0.967999,Square
1.154356,0.807764,0.798438,1.429075,0.988454,1.245173,0.28631,0.392952,1.011681,Square
1.172069,0.811883,0.820065,1.443643,1.010079,1.225529,0.305751,0.355011,0.990022,Square
1.13047,0.79765,0.802858,1.417252,1.00653,1.249603,0.284766,0.396441,0.993512,Square
1.172487,0.817881,0.796683,1.433566,0.974081,1.238724,0.308211,0.359881,1.026609,Square
1.149907,0.782659,0.811585,1.469231,1.036958,1.254513,0.294106,0.36972,0.964359,Square
1.148468,0.796043,0.813875,1.442721,1.022401,1.242299,0.307102,0.355252,0.97809,Square
1.24283,0.786235,0.858698,1.580736,1.092164,1.215855,0.306116,0.364453,0.915613,Square
1.177703,0.822777,0.795506,1.431374,0.966855,1.235877,0.316487,0.332732,1.034281,Square
1.099378,0.78847,0.849139,1.394319,1.076946,1.221293,0.304903,0.356551,0.928552,Square
1.170929,0.811981,0.777937,1.442064,0.958073,1.257926,0.299262,0.386851,1.043762,Square
1.243414,0.783521,0.819971,1.586958,1.046521,1.247278,0.31127,0.348292,0.955547,Square
1.120222,0.801417,0.843709,1.397803,1.052773,1.215712,0.310092,0.360699,0.949873,Square
1.180182,0.80735,0.844779,1.461798,1.046361,1.21056,0.293517,0.374401,0.955694,Square
1.19762,0.799048,0.822326,1.498808,1.029131,1.233522,0.312078,0.345355,0.971693,Square
1.209273,0.795853,0.836746,1.519468,1.051382,1.22504,0.30061,0.361828,0.951129,Square
1.206262,0.782401,0.870044,1.541744,1.112018,1.210328,0.317488,0.347437,0.899266,Square
1.107778,0.830188,0.827967,1.334371,0.997325,1.20616,0.271594,0.391896,1.002682,Square
1.151175,0.810186,0.791571,1.420877,0.977023,1.248629,0.311279,0.367314,1.023517,Square
1.208093,0.814759,0.829572,1.48276,1.01818,1.2163,0.318861,0.350316,0.982144,Square
1.195177,0.792114,0.848662,1.508845,1.071389,1.218936,0.315554,0.342449,0.933367,Square
1.158794,0.804155,0.824632,1.441009,1.025465,1.227908,0.306416,0.362692,0.975168,Square
1.11179,0.805794,0.843438,1.379744,1.046716,1.212686,0.293236,0.36677,0.955369,Square
1.169139,0.79931,0.824365,1.462686,1.031345,1.231774,0.29702,0.397334,0.969607,Square
1.241552,0.772906,0.875862,1.606342,1.133206,1.213027,0.299958,0.362128,0.882452,Square
1.159552,0.790596,0.83817,1.46668,1.060174,1.227924,0.31943,0.349687,0.943242,Square
1.174897,0.80875,0.825287,1.452732,1.020448,1.223963,0.311614,0.358154,0.979961,Square
1.192883,0.83864,0.826746,1.422402,0.985818,1.200923,0.306947,0.366335,1.014386,Square
1.136689,0.806268,0.797361,1.409816,0.988953,1.247171,0.302389,0.383694,1.01117,Square
1.21679,0.769521,0.842238,1.581232,1.094497,1.240881,0.293689,0.382924,0.913662,Square
1.196164,0.82369,0.813596,1.452202,0.987746,1.221533,0.295077,0.3522,1.012406,Square
1.146161,0.830259,0.830789,1.380486,1.000638,1.204059,0.303839,0.353333,0.999363,Square
1.248018,0.799558,0.823354,1.560886,1.029762,1.232353,0.307341,0.353028,0.971098,Square
1.20381,0.802403,0.832342,1.500255,1.037311,1.223432,0.29849,0.378558,0.964031,Square
1.144197,0.807728,0.832491,1.416562,1.030657,1.21935,0.315265,0.358555,0.970255,Square
1.20425,0.823936,0.819634,1.461582,0.994779,1.216863,0.29731,0.374777,1.005248,Square
1.165231,0.812821,0.812821,1.433564,1.0,1.230283,0.312226,0.367886,1.0,Square
1.192498,0.807575,0.841046,1.476641,1.041446,1.213135,0.308844,0.354447,0.960203,Square
1.189218,0.80097,0.839783,1.484721,1.048457,1.218952,0.318406,0.338803,0.953783,Square
1.149464,0.79858,0.82463,1.439384,1.032619,1.232127,0.311646,0.350958,0.968411,Square
1.205527,0.813603,0.810272,1.481713,0.995905,1.231622,0.30198,0.361483,1.004112,Square
1.164927,0.782832,0.851373,1.488094,1.087555,1.223837,0.304168,0.359604,0.919493,Square
1.160206,0.802896,0.82076,1.445026,1.022249,1.231787,0.309083,0.364815,0.978235,Square
1.127815,0.788896,0.855993,1.429611,1.085052,1.215887,0.33018,0.330033,0.921615,Square
1.189277,0.790348,0.850901,1.504751,1.076616,1.218584,0.322076,0.338969,0.928837,Square
1.181378,0.796626,0.867403,1.482978,1.088847,1.201902,0.318438,0.340904,0.918403,Square
1.157555,0.780942,0.849315,1.482254,1.087552,1.2268,0.325438,0.331408,0.919496,Square
1.194122,0.787691,0.851254,1.515977,1.080695,1.220297,0.309821,0.343429,0.92533,Square
1.189987,0.782093,0.849116,1.521542,1.085697,1.226084,0.314534,0.333407,0.921067,Square
1.194214,0.797213,0.803748,1.497986,1.008197,1.24925,0.299601,0.371686,0.99187,Square
1.193176,0.831094,0.853617,1.435669,1.027101,1.187147,0.312121,0.34827,0.973614,Square
1.158251,0.820641,0.816074,1.411397,0.994434,1.22196,0.279342,0.388776,1.005597,Square
1.17394,0.79066,0.825381,1.48476,1.043914,1.237593,0.313796,0.357705,0.957933,Square
1.189108,0.808406,0.851818,1.470928,1.053701,1.204656,0.306704,0.363268,0.949036,Square
1.215122,0.794537,0.872643,1.529346,1.098304,1.199631,0.309297,0.343936,0.910495,Square
1.28222,0.779409,0.798563,1.64512,1.024576,1.26745,0.300888,0.362686,0.976014,Square
1.208732,0.797145,0.854702,1.516327,1.072205,1.210766,0.308895,0.361368,0.932657,Square
1.156187,0.801977,0.833413,1.441671,1.039198,1.22295,0.306257,0.351756,0.96228,Square
1.103263,0.813438,0.810745,1.356296,0.996689,1.231389,0.29238,0.383438,1.003322,Square
1.217983,0.80198,0.841642,1.518719,1.049455,1.216824,0.317031,0.333686,0.952875,Square
1.208646,0.803611,0.824737,1.504019,1.02629,1.228239,0.306979,0.373249,0.974384,Square
1.175059,0.78511,0.815311,1.49668,1.038466,1.249671,0.302829,0.366863,0.962959,Square
1.062613,0.806641,0.783204,1.31733,0.970944,1.257984,0.305164,0.375,1.029925,Square
1.051763,0.79254,0.814759,1.327078,1.028035,1.244323,0.274731,0.394356,0.97273,Square
1.14614,0.818637,0.841258,1.40006,1.027633,1.204895,0.296668,0.389188,0.97311,Square
1.14363,0.809571,0.830746,1.412637,1.026156,1.219276,0.308721,0.356532,0.974511,Square
1.143005,0.81687,0.834999,1.399249,1.022192,1.21075,0.304725,0.371193,0.97829,Square
1.205655,0.82779,0.818153,1.456474,0.988358,1.215108,0.297636,0.39713,1.011779,Square
1.251648,0.797265,0.848323,1.569928,1.064042,1.215371,0.308898,0.35009,0.939813,Square
1.168684,0.808758,0.784239,1.445037,0.969683,1.255496,0.292388,0.389543,1.031265,Square
1.172696,0.810123,0.817274,1.447553,1.008828,1.228956,0.305455,0.36474,0.991249,Square
1.20472,0.782897,0.830573,1.538797,1.060896,1.239565,0.290077,0.379725,0.942599,Square
1.223648,0.803097,0.812657,1.52366,1.011903,1.237812,0.289273,0.391524,0.988237,Square
1.183559,0.81351,0.818271,1.454878,1.005852,1.225654,0.282548,0.407171,0.994182,Square
1.163781,0.807479,0.822987,1.441251,1.019205,1.226643,0.326553,0.330439,0.981156,Square
1.18049,0.774984,0.837886,1.523243,1.081166,1.240025,0.320527,0.344184,0.924928,Square
1.184251,0.808033,0.833415,1.465597,1.031412,1.218436,0.302395,0.366977,0.969544,Square
1.159359,0.821949,0.840687,1.410501,1.022798,1.202909,0.308153,0.351993,0.977711,Square
1.20842,0.792934,0.828924,1.523984,1.045388,1.233153,0.303733,0.35913,0.956583,Square
1.129941,0.807795,0.839032,1.398796,1.038669,1.214456,0.296238,0.368659,0.96277,Square
1.243719,0.803146,0.832984,1.54856,1.037152,1.222397,0.306794,0.354124,0.964179,Square
